"site.id","lat","lon","elevation_ft","state","county","survey.id","year","month","day","date","start.datetime","end.datetime","duration","site.dry","survey.conducted","num.obs","start.weather","start.wind","start.airtemp","start.watertemp","start.width_m","end.weather","end.wind","end.airtemp","end.watertemp","end.width_m","start.domsubst","start.subdomsubst","end.domsubst","end.subdomsubst","morphology.types","trackname","track.distance_m","confidence.historic.loc","notes","survey.type","distance","data.type","individual.id","pass.id","survey.pass","species","age","count","time.to.detect"
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PLDU","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PLDU","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PLVE","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PLVE","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PLVE","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PSRE","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PSRE","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PSRE","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RAAU","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RAAU","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RAAU","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RACA","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RACA","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RACA","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RHCA","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RHCA","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","RHCA","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","TAGR","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","TAGR","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","TAGR","larva",NA,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","ASTR","adult",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","ASTR","juvenile",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","ASTR","larva",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","BAWR","adult",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","BAWR","juvenile",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","BAWR","larva",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","DICO","adult",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","DICO","juvenile",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","DICO","larva",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","DITE","adult",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","DITE","juvenile",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","DITE","larva",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","ENES","adult",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","ENES","juvenile",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","ENES","larva",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","PLDU","adult",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","PLDU","juvenile",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","PLDU","larva",0,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","PLVE","adult",1,NA
"Site 82 - Headwaters Skookumchuck River",46.7295505,-122.5187765,359,"Washington","Lewis County",24,2022,6,15,"2022-06-15","2022-06-15 11:57","2022-06-15 12:57",60,0,1,2,"clear/slight clouds","calm",11,8.5,"1.1-2.0","clear/slight clouds","calm",11,8,"1.1-2.0","cobble","pebble/gravel","pebble/gravel","cobble","splash zone/bank","Site82_6/15/22",54.9,"low","Surveyed stream 50 meters away from site because target reach was dry.","first survey",54.9,"count",NA,1,"24_1","PLVE","juvenile",2,NA
