"survey.id","species","sitename","site.id","survey.conducted","year","date","day","month","occurnotes","obsaffil","effortsource_desc","effortsource","effortmethod_desc","countyname","lat","lon","accuracy_desc","locaccuracy","wdfwregion","owlsitecenter_desc","owlsitecenter","count","data.type","age","individual.id","duration","time.to.detect","pass.id","survey.pass"
941,"RACA",NA,654,1,1990,"8/1/1990",1,8,"HEADWATERS OF THE QUEETS RIVER, IN POTHOLES. : FROGS AND TADPOLES AT ONE LOCATION.  TADPOLES ONLY IN SEVERAL POTHOLES.","MCMILLAN, R/WDFW",NA,NA,"Ground","Jefferson",47.78534395,-123.6126073,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"941_1"
942,"RACA",NA,655,1,2007,"8/13/2007",13,8,NA,"GRUENDIKE, P/USFS","Other survey",30,"Ground","Snohomish",47.79004339,-121.2795479,"GPS",10,4,NA,NA,1,"PO","NR",NA,NA,NA,1,"942_1"
943,"RACA",NA,656,1,2002,"9/3/2002",3,9,NA,"PIPER, S/USFS","Other survey",30,"Ground","Chelan",47.79084647,-120.7854123,"GPS",10,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"943_1"
944,"RACA",NA,657,1,1921,"7/31/1921",31,7,"DOSEWALLIPS RIVER, HEADWATERS OF :  ","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.79531288,-123.3474021,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"944_1"
945,"RACA",NA,657,1,1921,"7/31/1921",31,7,"DOSEWALLIPS RIVER, HEADWATERS OF :  ","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.79531288,-123.3474021,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"945_1"
946,"RACA",NA,657,1,1921,"7/31/1921",31,7,"DOSEWALLIPS RIVER, HEADWATERS OF :  ","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.79531288,-123.3474021,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"946_1"
947,"RACA",NA,658,1,1958,"8/17/1958",17,8,"OUTLET LICHTENWEAVER LK., STEVENS PASS :  ","METTER, D/US NAT MUSEUM - DC",NA,NA,"Ground","Chelan",47.7967854,-121.0766985,"1 mile (Section)",5280,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"947_1"
948,"RACA",NA,658,1,1958,"8/17/1958",17,8,"LICHTENWEAVER LAKE OUTLET, STEVENS PASS :  ","METTER, D/US NAT MUSEUM - DC",NA,NA,"Ground","Chelan",47.7967854,-121.0766985,"1 mile (Section)",5280,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"948_1"
949,"RACA",NA,658,1,1958,"8/17/1958",17,8,"LICHTENWEAVER LAKE OUTLET STEVENS PASS :  ","METTER, D/US NAT MUSEUM - DC",NA,NA,"Ground","Chelan",47.7967854,-121.0766985,"1 mile (Section)",5280,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"949_1"
950,"RACA",NA,659,1,1993,"6/27/1993",27,6,"RAINY PASS POND : MANY AD","MCALLISTER, K/WDFW",NA,NA,"Ground","Chelan",47.80036933,-121.0576167,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"950_1"
951,"RACA",NA,659,1,1993,"6/27/1993",27,6,"RAINY PASS POND : MANY TADPOLES","MCALLISTER, K/WDFW",NA,NA,"Ground","Chelan",47.80036933,-121.0576167,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"951_1"
952,"RACA",NA,660,1,1999,"8/19/1999",19,8,"RAINY PASS POND : ADULTS","PIPER, S/USFS;MURPHY, H/WDFW;MURPHY, L/WDFW",NA,NA,"Ground","Chelan",47.80056644,-121.0575613,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"952_1"
953,"RACA",NA,661,1,1999,"8/27/1999",27,8,"SMITHBROOK MEADOW : ADULTS/JUVENILES","FERRIS, H/USFS",NA,NA,"Ground","Chelan",47.8049254,-121.0823484,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"953_1"
954,"RACA",NA,662,1,1999,"8/24/1999",24,8,"CRESCENT LAKE : 6 ADULTS/TADPOLES","DOWDY, B/USFS;FUENTES, T/USFS;MURPHY, L/WDFW",NA,NA,"Ground","Chelan",47.80538308,-120.9541248,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"954_1"
955,"RACA",NA,663,1,1999,"8/24/1999",24,8,"MERRITT LAKE : 1 ADULT","FERRIER, G/USFS;DOWDY, B/USFS;FUENTES, T/USFS",NA,NA,"Ground","Chelan",47.80610238,-120.9146223,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"955_1"
956,"RACA",NA,664,1,1956,"8/8/1956",8,8,"DIGITIZED POINT LOCATION DOES NOT MATCH NOTES.","RAITT, R/UNKNOWN",NA,NA,"Ground","Jefferson",47.81039822,-124.2276281,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"956_1"
957,"RACA",NA,665,1,1921,"7/27/1921",27,7,"HAYES RIVER : JUVENILE","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.81105669,-123.4446447,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"957_1"
958,"RACA",NA,665,1,1921,"7/27/1921",27,7,"HAYES RIVER : FEMALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.81105669,-123.4446447,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"958_1"
959,"RACA",NA,665,1,1921,"7/27/1921",27,7,"HAYES RIVER : FEMALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.81105669,-123.4446447,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"959_1"
960,"RACA",NA,665,1,1921,"8/1/1921",1,8,"HAYES RIVER : JUVENILE","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.81105669,-123.4446447,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"960_1"
961,"RACA",NA,665,1,1921,"8/1/1921",1,8,"HAYES RIVER : JUVENILE","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.81105669,-123.4446447,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"961_1"
962,"RACA",NA,665,1,1921,"8/1/1921",1,8,"HAYES RIVER : FEMALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.81105669,-123.4446447,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"962_1"
963,"RACA",NA,666,1,1999,"8/23/1999",23,8,"LSOT LAKE : 1 ADULT","MURPHY, L/WDFW",NA,NA,"Ground","Chelan",47.81525211,-120.9207975,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"963_1"
964,"RACA","GOODMAN CREEK",667,1,2018,"7/18/2018",18,7,NA,"MARTENS, K/DNR","Other survey",30,"Ground","Jefferson",47.83277129,-124.3649052,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"964_1"
965,"RACA",NA,668,1,1992,"7/27/1992",27,7,"ROYAL BASIN IN DUNGENESS R. DRAINAGE. ELEV. 5200 FT (T27N R4W S17) : AND 1 JUVENILE","JUELSON, T/WDFW",NA,NA,"Ground","Jefferson",47.83420774,-123.2133509,"1 mile (Section)",5280,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"965_1"
966,"RACA",NA,669,1,1923,"9/7/1923",7,9,"2 MI SE MT. TOWNSEND :  ","ZWEIFEL/USNM/ LA /AMNH*",NA,NA,"Ground","Jefferson",47.83961247,-123.0148657,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"966_1"
967,"RACA",NA,670,1,1998,"1/1/1998",NA,NA,"APPROXIMATE LOCATION : SPRING","RAPHAEL, M/PNW RESEARCH STATION - USFS;JONES, L/PNW RESEARCH STATION - USFS",NA,NA,"Ground","Jefferson",47.84209367,-124.2094598,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"967_1"
968,"RACA","GOODMAN CREEK",671,1,2018,"8/30/2018",30,8,NA,"MARTENS, K/DNR","Other survey",30,"Ground","Jefferson",47.84458623,-124.3761583,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"968_1"
969,"RACA",NA,672,1,1992,"7/1/1992",1,7,"POND AT WINDY CAMP ON MT TOWNSEND. MOST OF VICINITY IS ABOVE TREELINE BUTWINDY CAMP IS A PATCH OF TREES, (T27N R3W S9):  ","AUBURN UNIV./UNKNOWN;MARTIN, A/PRIVATE",NA,NA,"Ground","Jefferson",47.84499999,-123.0701444,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"969_1"
970,"RACA",NA,673,1,1958,"8/18/1958",18,8,"LITTLE WENATCHEE RIVER :  ","METTER, D/US NAT MUSEUM - DC",NA,NA,"Ground","Chelan",47.8453483,-120.9267175,"General locality",13120,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"970_1"
971,"RACA",NA,674,1,1992,"8/2/1992",2,8,"THE BAILEY RANGE, OLYMPIC N.P. IN A SMALL (600 SQ FT) UNMAPPED POND :  ",NA,NA,NA,"Ground","Jefferson",47.84722025,-123.5891588,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"971_1"
972,"RACA","TARN IN FERRY BASIN CREAM LAKE CREEK HOH",675,1,2018,"9/1/2018",1,9,NA,"STEINWEG, N/WDFW","WDFW survey",20,"Ground","Jefferson",47.85020946,-123.5739048,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"972_1"
973,"RACA",NA,676,1,1963,"6/1/1963",1,6,"CA 2MI SE MT. TOWNSEND :  ","ZWEIFEL/USNM/ LA /AMNH*",NA,NA,"Ground","Jefferson",47.85024545,-123.0261374,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"973_1"
974,"RACA",NA,677,1,1993,"6/27/1993",27,6,"CREEK IN OLD-GROWTH : 1 JUV","MCALLISTER, K/WDFW",NA,NA,"Ground","Chelan",47.85559014,-120.9865171,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"974_1"
975,"RACA",NA,678,1,1993,"6/27/1993",27,6,"RUSHING CREEK : 3 JUV","MCALLISTER, K/WDFW",NA,NA,"Ground","Chelan",47.85800711,-120.9924893,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"975_1"
976,"RACA",NA,679,1,1990,"8/1/1990",1,8,"SLOPE ABOVE CREAM LAKE, COMING OUT OF FERRY BASIN AND HEADING UP THETRAVERSE:  ","MCMILLAN, R/WDFW",NA,NA,"Ground","Jefferson",47.86122107,-123.6011628,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"976_1"
977,"RACA",NA,680,1,1990,"8/1/1990",1,8,"ABOVE CREAM LAKE IN THE BAILEY RANGE. :  ","MCMILLAN, R/WDFW",NA,NA,"Ground","Jefferson",47.86412087,-123.6012305,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"977_1"
978,"RACA",NA,681,1,1921,"8/30/1921",30,8,"HOH RIVER, 2 MI SE OLYMPUS RANGER STATION :  ","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.86733268,-123.9040736,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"978_1"
979,"RACA",NA,681,1,1921,"8/30/1921",30,8,"HOH RIVER, 2 MI SE OF OLYMPUS RANGER STATION :  ","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Jefferson",47.86733268,-123.9040736,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"979_1"
980,"RACA",NA,682,1,2000,"7/21/2000",21,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87085397,-123.3598085,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"980_1"
981,"RACA",NA,683,1,2000,"7/21/2000",21,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87123896,-123.360413,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"981_1"
982,"RACA",NA,684,1,1930,"8/16/1930",16,8,"LAKE ISABELLE :  ","BAYLOR UNIV: STRECKER MUSEUM/WDFW;UNIV. PUGET SOUND: SLATER MUSEUM/UNKNOWN",NA,NA,"Ground","Snohomish",47.87190368,-121.5901914,"General locality",13120,4,NA,NA,1,"PO","NR",NA,NA,NA,1,"982_1"
983,"RACA",NA,684,1,1930,"8/16/1930",16,8,"LAKE ISABELLE :  ","UNIV. PUGET SOUND: SLATER MUSEUM/UNKNOWN;BAYLOR UNIV: STRECKER MUSEUM/WDFW",NA,NA,"Ground","Snohomish",47.87190368,-121.5901914,"General locality",13120,4,NA,NA,1,"PO","NR",NA,NA,NA,1,"983_1"
984,"RACA",NA,684,1,1931,"8/29/1931",29,8,"LAKE ISABELLE :  ","BAYLOR UNIV: STRECKER MUSEUM/WDFW;UNIV. PUGET SOUND: SLATER MUSEUM/UNKNOWN",NA,NA,"Ground","Snohomish",47.87190368,-121.5901914,"General locality",13120,4,NA,NA,1,"PO","NR",NA,NA,NA,1,"984_1"
985,"RACA",NA,685,1,2000,"7/21/2000",21,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87414792,-123.3595237,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"985_1"
986,"RACA",NA,686,1,2000,"7/21/2000",21,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87485526,-123.3606253,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"986_1"
987,"RACA",NA,687,1,2000,"7/21/2000",21,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87545096,-123.3600276,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"987_1"
988,"RACA",NA,688,1,2000,"7/19/2000",19,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87613531,-123.3569697,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"988_1"
989,"RACA",NA,689,1,2009,"8/15/2009",15,8,NA,"SALZER, L/WDFW",NA,NA,"Ground","Clallam",47.87708416,-123.3613784,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"989_1"
990,"RACA",NA,690,1,2000,"7/20/2000",20,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87846508,-123.3513151,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"990_1"
991,"RACA",NA,691,1,2000,"7/20/2000",20,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87852439,-123.3436119,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"991_1"
992,"RACA",NA,691,1,2000,"7/20/2000",20,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.87852439,-123.3436119,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"992_1"
993,"RACA",NA,692,1,2000,"7/14/2000",14,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.8785645,-123.3511686,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"993_1"
994,"RACA",NA,693,1,1997,"8/9/1997",9,8,"  :            1 ADULT; USGS RECORD NUMBER:        97086","ADAMS, M/USGS;BURY, R/USFWS",NA,NA,"Ground","Jefferson",47.87864037,-123.6996905,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"994_1"
995,"RACA",NA,694,1,1999,"8/19/1999",19,8,"S SHORE OF MEADOW CRK : ADULTS/EGG MASSES","MURPHY, L/WDFW;PHILLIPS, C/USFS;PIPER, S/USFS",NA,NA,"Ground","Chelan",47.8787148,-120.7602006,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"995_1"
996,"RACA",NA,695,1,2000,"7/22/2000",22,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88197044,-123.3382123,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"996_1"
997,"RACA",NA,696,1,1994,"8/29/1994",29,8,"MOOSE LAKE, OLYMPIC NATIONAL PARK. : 1 LARGE MALE.","LOAFMAN, P/NPS",NA,NA,"Ground","Clallam",47.88220933,-123.3505635,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"997_1"
998,"RACA",NA,697,1,2000,"7/20/2000",20,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88287824,-123.3498602,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"998_1"
999,"RACA",NA,698,1,2000,"7/13/2000",13,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88339195,-123.3495828,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"999_1"
1000,"RACA",NA,699,1,2000,"7/21/2000",21,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88342733,-123.3497837,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1000_1"
1001,"RACA",NA,700,1,2000,"7/14/2000",14,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88365416,-123.3491566,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1001_1"
1002,"RACA",NA,701,1,2000,"7/13/2000",13,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88392286,-123.3495596,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1002_1"
1003,"RACA",NA,702,1,1994,"8/29/1994",29,8,"SMALL POOL WEST OF MOOSE LAKE, OLYMPIC NATIONAL PARK, T28N R5W S29, SE OF SW. : ADULT MALE & 100 PLUS TADPOLES.","LOAFMAN, P/NPS",NA,NA,"Ground","Clallam",47.88392677,-123.3508516,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1003_1"
1004,"RACA",NA,703,1,1994,"8/29/1994",29,8,"CREEK MARGIN NEXT TO SMALL POOL NEAR MOOSE LAKE, T28N R5W S29, NW OF NW. : 8 ADULTS.","LOAFMAN, P/NPS",NA,NA,"Ground","Clallam",47.88442316,-123.3534877,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1004_1"
1005,"RACA",NA,704,1,2000,"7/14/2000",14,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88445218,-123.3500581,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1005_1"
1006,"RACA",NA,705,1,2000,"7/21/2000",21,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.8844885,-123.3499513,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1006_1"
1007,"RACA",NA,706,1,2000,"7/14/2000",14,7,"MOOSE LAKE","ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88450633,-123.3500049,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1007_1"
1008,"RACA",NA,707,1,1994,"8/29/1994",29,8,"SMALL POOL NEAR MOOSE LAKE, T28N R5W S29, NW OF NW. : 100 PLUS TADPOLES, 10 JUVS. 10 M AWAY.","LOAFMAN, P/NPS",NA,NA,"Ground","Clallam",47.88738462,-123.356799,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1008_1"
1009,"RACA",NA,708,1,2000,"7/14/2000",14,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.88880964,-123.3461948,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1009_1"
1010,"RACA",NA,709,1,2000,"7/14/2000",14,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.8912425,-123.3419971,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1010_1"
1011,"RACA",NA,710,1,2000,"7/15/2000",15,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.89423992,-123.3534553,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1011_1"
1012,"RACA",NA,711,1,2000,"7/15/2000",15,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.89449242,-123.3532697,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1012_1"
1013,"RACA",NA,712,1,2000,"5/15/2000",15,5,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.89545343,-123.3538247,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1013_1"
1014,"RACA",NA,713,1,1992,"1/1/1992",NA,NA,"UNNAMED TRIBUTARY TO FALL CREEK, LAKE WENATCHEE RANGER DISTRICT. : 4 ADULTS, 2 JUVENILES.  26 TRAP NIGHTS.","DIXON, S/USFS",NA,NA,"Ground","Chelan",47.89821748,-121.0872594,"1/4 mile (Quarter Section)",1320,2,NA,NA,1,"PO","NR",NA,NA,NA,1,"1014_1"
1015,"RACA",NA,714,1,1990,"7/29/1990",29,7,"A SMALL TARN IN THE VICINITY OF OBSTRUCTION PEAK. :  ","STEELQUIST, B/UNKNOWN",NA,NA,"Ground","Clallam",47.89987964,-123.3620607,"1/4 mile (Quarter Section)",1320,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1015_1"
1016,"RACA","TARN IN CAT BASIN CAT CREEK DRAINAGE  ELWHA",715,1,2018,"9/2/2018",2,9,NA,"STEINWEG, N/WDFW","WDFW survey",20,"Ground","Clallam",47.90122078,-123.7006465,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1016_1"
1017,"RACA",NA,716,1,1921,"8/29/1921",29,8,"CAT CREEK, HEADWATERS OF : SUBADULT","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1017_1"
1018,"RACA",NA,716,1,1921,"8/29/1921",29,8,"CAT CREEK, HEADWATERS OF : MALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1018_1"
1019,"RACA",NA,716,1,1921,"8/29/1921",29,8,"CAT CREEK, HEADWATERS OF : MALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1019_1"
1020,"RACA",NA,716,1,1921,"8/29/1921",29,8,"CAT CREEK, HEADWATERS OF : MALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1020_1"
1021,"RACA",NA,716,1,1921,"8/29/1921",29,8,"CAT CREEK, HEADWATERS OF : MALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1021_1"
1022,"RACA",NA,716,1,1921,"9/1/1921",1,9,"CAT CREEK, HEADWATERS OF : FEMALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1022_1"
1023,"RACA",NA,716,1,1921,"9/1/1921",1,9,"CAT CREEK, HEADWATERS OF : FEMALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1023_1"
1024,"RACA",NA,716,1,1921,"9/1/1921",1,9,"CAT CREEK, HEADWATERS OF : MALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1024_1"
1025,"RACA",NA,716,1,1921,"9/1/1921",1,9,"CAT CREEK, HEADWATERS OF : MALE;","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1025_1"
1026,"RACA",NA,716,1,1921,"9/5/1921",5,9,"CAT CREEK, HEADWATERS OF : MALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1026_1"
1027,"RACA",NA,716,1,1921,"9/7/1921",7,9,"CAT CREEK, HEADWATERS OF : FEMALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1027_1"
1028,"RACA",NA,716,1,1921,"9/7/1921",7,9,"CAT CREEK, HEADWATERS OF : MALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1028_1"
1029,"RACA",NA,716,1,1921,"9/7/1921",7,9,"CAT CREEK, HEADWATERS OF : MALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1029_1"
1030,"RACA",NA,716,1,1921,"9/7/1921",7,9,"CAT CREEK, HEADWATERS OF : MALE;","TAYLOR, W/UNKNOWN",NA,NA,"Ground","Clallam",47.9061002,-123.7034331,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1030_1"
1031,"RACA",NA,717,1,2000,"7/23/2000",23,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.90625824,-123.3684574,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1031_1"
1032,"RACA",NA,718,1,1941,"7/27/1941",27,7,"1 MI S OF OBSTRUCTION POINT :  ","BROWN, W/UNIV PUGET SOUND - SLATER MUSEUM",NA,NA,"Ground","Clallam",47.90698972,-123.3746899,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1032_1"
1033,"RACA",NA,719,1,2000,"7/23/2000",23,7,NA,"ADAMS, M/USGS","Other survey",30,"Ground","Clallam",47.90963499,-123.3813953,"GPS",10,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1033_1"
1034,"RACA",NA,720,1,1921,"8/22/1921",22,8,"SOLEDUCK RIVER, 3 MI S OF, CANYON CREEK :  ","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.91485463,-123.814383,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1034_1"
1035,"RACA",NA,720,1,1921,"8/22/1921",22,8,"SOLEDUCK RIVER, 3 MI S OF, CANYON CREEK :  ","CANTWELL, G/UNKNOWN",NA,NA,"Ground","Clallam",47.91485463,-123.814383,"General locality",13120,6,NA,NA,1,"PO","NR",NA,NA,NA,1,"1035_1"
