"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","accuracy_m","coordinate.info","notes","weather","air.temp","date","count","survey.pass"
438,43.752807,-73.13541,14,5,2009,1,5691,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",NA,"5/14/2009",1,"5691_1"
438,43.752807,-73.13541,14,5,2009,1,5692,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",NA,"5/14/2009",1,"5692_1"
438,43.752807,-73.13541,14,5,2009,1,5693,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",NA,"5/14/2009",1,"5693_1"
438,43.752807,-73.13541,14,5,2009,1,5694,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",NA,"5/14/2009",1,"5694_1"
438,43.752807,-73.13541,14,5,2009,1,5695,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",NA,"5/14/2009",1,"5695_1"
438,43.752807,-73.13541,14,5,2009,1,5696,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,NA,NA,"5/14/2009",1,"5696_1"
438,43.752807,-73.13541,14,5,2009,1,5697,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,NA,NA,"5/14/2009",1,"5697_1"
438,43.752807,-73.13541,14,5,2009,1,5698,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,NA,NA,"5/14/2009",1,"5698_1"
438,43.752807,-73.13541,14,5,2009,1,5699,"PO",1,"EBIS","adult",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5699_1"
438,43.752807,-73.13541,14,5,2009,1,5700,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5700_1"
438,43.752807,-73.13541,14,5,2009,1,5701,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5701_1"
438,43.752807,-73.13541,14,5,2009,1,5702,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5702_1"
438,43.752807,-73.13541,14,5,2009,1,5703,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5703_1"
438,43.752807,-73.13541,14,5,2009,1,5704,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5704_1"
438,43.752807,-73.13541,14,5,2009,1,5705,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5705_1"
438,43.752807,-73.13541,14,5,2009,1,5706,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5706_1"
438,43.752807,-73.13541,14,5,2009,1,5707,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5707_1"
438,43.752807,-73.13541,14,5,2009,1,5708,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5708_1"
438,43.752807,-73.13541,14,5,2009,1,5709,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5709_1"
438,43.752807,-73.13541,14,5,2009,1,5710,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5710_1"
438,43.752807,-73.13541,14,5,2009,1,5711,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",18,"5/14/2009",1,"5711_1"
438,43.752807,-73.13541,14,5,2009,1,5712,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",18,"5/14/2009",1,"5712_1"
438,43.752807,-73.13541,14,5,2009,1,5713,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast",18,"5/14/2009",1,"5713_1"
438,43.752807,-73.13541,14,5,2009,1,5714,"PO",1,"EBIS","egg mass",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Warm and sunny the past three days","Cloudy, rainy",18,"5/14/2009",1,"5714_1"
438,43.752807,-73.13541,20,5,2010,1,5715,"PO",1,"EBIS","egg mass",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Sunny with a chance of rain","Sunny",29,"5/20/2010",1,"5715_1"
438,43.752807,-73.13541,20,5,2010,1,5716,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Sunny with a chance of rain","Sunny",29,"5/20/2010",1,"5716_1"
438,43.752807,-73.13541,20,5,2010,1,5717,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Found in the same forested wetland as Four-Toed, Wood Frog, Spring Peeper, Eastern newt and Eastern Red-backed.
Weather History: Rained hard the day before, forest was moist.
Original record filed H. scutatum ","Sunny",22,"5/20/2010",1,"5717_1"
438,43.752807,-73.13541,20,5,2010,1,5718,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Rain previous 30 hours ending ~17:00 yesterday.","Partly cloudy",29,"5/20/2010",1,"5718_1"
438,43.752807,-73.13541,20,5,2010,1,5719,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Rain previous 30 hours ending ~17:00 yesterday.","Partly cloudy",29,"5/20/2010",1,"5719_1"
438,43.752807,-73.13541,20,5,2010,1,5720,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Rain previous 30 hours ending ~17:00 yesterday.","Partly cloudy",29,"5/20/2010",1,"5720_1"
438,43.752807,-73.13541,27,5,2011,1,5721,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Thunderstorm previous night with humid days during the week.",NA,NA,"5/27/2011",1,"5721_1"
438,43.752807,-73.13541,27,5,2011,1,5722,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: warm and sunny, thunderstorms last night","Warm and sunny",21,"5/27/2011",1,"5722_1"
438,43.752807,-73.13541,27,5,2011,1,5723,"PO",1,"EBIS","larva",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: sun and some rain","Sunny",26,"5/27/2011",1,"5723_1"
438,43.752807,-73.13541,27,5,2011,1,5724,"PO",1,"EBIS","adult",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: sun and some rain","Sunny",26,"5/27/2011",1,"5724_1"
438,43.752807,-73.13541,27,5,2011,1,5725,"PO",1,"EBIS","adult",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: sun and some rain","Sunny",26,"5/27/2011",1,"5725_1"
438,43.752807,-73.13541,27,5,2011,1,5726,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Thunderstorm rain last night, humid, sunny with some cloudy cover.",NA,NA,"5/27/2011",1,"5726_1"
438,43.752807,-73.13541,27,5,2011,1,5727,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Weather History: Thunderstorm rain last night, humid, sunny with some cloudy cover.",NA,NA,"5/27/2011",1,"5727_1"
438,43.752807,-73.13541,27,5,2011,1,5728,"PO",1,"EBIS","NR",NA,NA,100,"Lat longs added by us using Google Earth.","Weather History: Thunderstorm rain last night, humid, sunny with some cloudy cover.",NA,NA,"5/27/2011",1,"5728_1"
438,43.752807,-73.13541,27,5,2011,1,5729,"PO",1,"EBIS","NR",NA,NA,100,"Lat longs added by us using Google Earth.","Weather History: Thunderstorm rain last night, humid, sunny with some cloudy cover.",NA,NA,"5/27/2011",1,"5729_1"
490,43.823509,-73.160767,16,6,2011,1,5730,"PO",1,"EBIS","NR",NA,NA,340,"Lat long assigned by observer",NA,"Hot, clear",25,"6/16/2011",1,"5730_1"
127,43.105817,-73.002287,16,6,1993,1,5731,"PO",1,"EBIS","NR",NA,NA,450,"Lat long assigned by Matt Gorton using GE.",NA,"sunny",16,"6/16/1993",1,"5731_1"
127,43.105817,-73.002287,16,6,1993,1,5732,"PO",1,"EBIS","NR",NA,NA,450,"Lat long assigned by Matt Gorton using GE.",NA,"sunny",16,"6/16/1993",1,"5732_1"
127,43.105817,-73.002287,16,6,1993,1,5733,"PO",1,"EBIS","NR",NA,NA,450,"Lat long assigned by Matt Gorton using GE.",NA,"sunny",16,"6/16/1993",1,"5733_1"
108,43.056019,-73.037287,12,10,1993,1,5734,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"overcast - cool",3,"10/12/1993",1,"5734_1"
114,43.070601,-73.026253,11,5,1994,1,5735,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.","pH: 5.47, 5.55, 5.58
Viewing Conditions: Good","sunny, clear",17,"5/11/1994",1,"5735_1"
102,43.054002,-73.054106,18,7,1994,1,5736,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5736_1"
102,43.054002,-73.054106,18,7,1994,1,5737,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5737_1"
102,43.054002,-73.054106,18,7,1994,1,5738,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5738_1"
102,43.054002,-73.054106,18,7,1994,1,5739,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5739_1"
102,43.054002,-73.054106,18,7,1994,1,5740,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5740_1"
102,43.054002,-73.054106,18,7,1994,1,5741,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5741_1"
102,43.054002,-73.054106,18,7,1994,1,5742,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5742_1"
102,43.054002,-73.054106,18,7,1994,1,5743,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5743_1"
102,43.054002,-73.054106,18,7,1994,1,5744,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5744_1"
102,43.054002,-73.054106,18,7,1994,1,5745,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5745_1"
102,43.054002,-73.054106,18,7,1994,1,5746,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5746_1"
103,43.054799,-73.053582,18,7,1994,1,5747,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5747_1"
103,43.054799,-73.053582,18,7,1994,1,5748,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5748_1"
103,43.054799,-73.053582,18,7,1994,1,5749,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5749_1"
106,43.055401,-73.052637,18,7,1994,1,5750,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5750_1"
106,43.055401,-73.052637,18,7,1994,1,5751,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5751_1"
106,43.055401,-73.052637,18,7,1994,1,5752,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5752_1"
106,43.055401,-73.052637,18,7,1994,1,5753,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, int. rain",NA,"7/18/1994",1,"5753_1"
108,43.056019,-73.037287,23,9,1994,1,5754,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"clearing",14,"9/23/1994",1,"5754_1"
108,43.056019,-73.037287,19,4,1995,1,5755,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"Overcast, fog",9,"4/19/1995",1,"5755_1"
108,43.056019,-73.037287,3,6,1995,1,5756,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Bailed out 4 cans and 1 bucket--filled to top!  Only 1 can had specimens--others may have escaped??","Cloudy, calm, partly sunny",20,"6/3/1995",1,"5756_1"
108,43.056019,-73.037287,2,7,1995,1,5757,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Counted 3 groups of N. viridescens: small, medium, large.","Sunny, humid",18,"7/2/1995",1,"5757_1"
108,43.056019,-73.037287,8,7,1995,1,5758,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Rain heavy this morning, so we left traps open! Counted 3 groups of N. viridescens: small, medium, large.","Cloudy, some sun, warm, raining right now.",18,"7/8/1995",1,"5758_1"
115,43.070769,-73.023493,18,7,1995,1,5759,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Tail has been broken.","Sunny / humid / Thunder in distance",23,"7/18/1995",1,"5759_1"
103,43.054799,-73.053582,24,7,1995,1,5760,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","Note: There are three water temps.
","Clear, sunny",20,"7/24/1995",1,"5760_1"
106,43.055401,-73.052637,24,7,1995,1,5761,"PO",1,"EBIS","NR",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","Note: There are three water temps.
","Clear, sunny",20,"7/24/1995",1,"5761_1"
115,43.070769,-73.023493,8,9,1995,1,5762,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"Drizzly/cold",8.5,"9/8/1995",1,"5762_1"
108,43.056019,-73.037287,10,9,1995,1,5763,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","While opening traps saw 4 red efts N. viridescens.","Partly sunny/cool",9.5,"9/10/1995",1,"5763_1"
108,43.056019,-73.037287,10,9,1995,1,5764,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","While opening traps saw 4 red efts N. viridescens.","Partly sunny/cool",9.5,"9/10/1995",1,"5764_1"
108,43.056019,-73.037287,10,9,1995,1,5765,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","While opening traps saw 4 red efts N. viridescens.","Partly sunny/cool",9.5,"9/10/1995",1,"5765_1"
108,43.056019,-73.037287,14,9,1995,1,5766,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Left traps open
Saw several N. viridescens while opening.","Partly cloudy/warm, rain began",14,"9/14/1995",1,"5766_1"
108,43.056019,-73.037287,14,9,1995,1,5767,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Left traps open
Saw several N. viridescens while opening.","Partly cloudy/warm, rain began",14,"9/14/1995",1,"5767_1"
108,43.056019,-73.037287,14,9,1995,1,5768,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Left traps open
Saw several N. viridescens while opening.","Partly cloudy/warm, rain began",14,"9/14/1995",1,"5768_1"
108,43.056019,-73.037287,14,9,1995,1,5769,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Left traps open
Saw several N. viridescens while opening.","Partly cloudy/warm, rain began",14,"9/14/1995",1,"5769_1"
108,43.056019,-73.037287,15,9,1995,1,5770,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"Sunny/clear/cold.",9.5,"9/15/1995",1,"5770_1"
108,43.056019,-73.037287,23,9,1995,1,5771,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Saw 2 N. viridescens near fence.
Bailed out 1 can, 1 bucket.","Partly sunny/cold/windy",12,"9/23/1995",1,"5771_1"
108,43.056019,-73.037287,15,10,1995,1,5772,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Blunt tail.","Partly sunny, cold, breezy",8,"10/15/1995",1,"5772_1"
108,43.056019,-73.037287,11,5,1996,1,5773,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Bailed out all cans and buckets.
Lynx or bobcat ran in front of my car May 11, 1996 above 4th bridge. Looked about 50 lbs. Paw print 4"" length, 3"" wide! Claws retracted.","Heavy rain, calm, cool",14,"5/11/1996",1,"5773_1"
108,43.056019,-73.037287,8,6,1996,1,5774,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Saw 1 N. viridescens (red eft) while opening.
Opened trap 3:30, June 7, 1996.","Mostly cloudy, humid, calm",23,"6/8/1996",1,"5774_1"
108,43.056019,-73.037287,8,6,1996,1,5775,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.","Saw 1 N. viridescens (red eft) while opening.
Opened trap 3:30, June 7, 1996.","Mostly cloudy, humid, calm",23,"6/8/1996",1,"5775_1"
106,43.055401,-73.052637,6,8,1996,1,5776,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","see survey info from '94 and '95
note: three pH and three temperatures listed","clear",25,"8/6/1996",1,"5776_1"
106,43.055401,-73.052637,6,8,1996,1,5777,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","see survey info from '94 and '95
note: three pH and three temperatures listed","clear",25,"8/6/1996",1,"5777_1"
106,43.055401,-73.052637,6,8,1996,1,5778,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","see survey info from '94 and '95
note: three pH and three temperatures listed","clear",25,"8/6/1996",1,"5778_1"
106,43.055401,-73.052637,6,8,1996,1,5779,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","see survey info from '94 and '95
note: three pH and three temperatures listed","clear",25,"8/6/1996",1,"5779_1"
108,43.056019,-73.037287,23,9,1996,1,5780,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"partly cloudy, cold, calm",8,"9/23/1996",1,"5780_1"
108,43.056019,-73.037287,9,7,1997,1,5781,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"steady rain, humid, calm",16,"7/9/1997",1,"5781_1"
102,43.054002,-73.054106,11,7,1997,1,5782,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5782_1"
102,43.054002,-73.054106,11,7,1997,1,5783,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5783_1"
102,43.054002,-73.054106,11,7,1997,1,5784,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5784_1"
102,43.054002,-73.054106,11,7,1997,1,5785,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5785_1"
102,43.054002,-73.054106,11,7,1997,1,5786,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5786_1"
103,43.054799,-73.053582,11,7,1997,1,5787,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5787_1"
103,43.054799,-73.053582,11,7,1997,1,5788,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5788_1"
103,43.054799,-73.053582,11,7,1997,1,5789,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5789_1"
103,43.054799,-73.053582,11,7,1997,1,5790,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5790_1"
103,43.054799,-73.053582,11,7,1997,1,5791,"PO",1,"EBIS","adult",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5791_1"
106,43.055401,-73.052637,11,7,1997,1,5792,"PO",1,"EBIS","larva",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","pH of water:  3.9, 3.76
Depth:  15 cm, 21 cm, 24 cm, 27 cm, 24 cm, 12 cm
Followed protocols written in previous years reports.","Sunny, clear",23,"7/11/1997",1,"5792_1"
